id,키워드,url,date,year,content,user,replyCount,"Pesan yang dikirim dengan isyarat lisan/non-lisan dan gerakan tidak selalu menghasilkan hasil yang sesuai dengan yang dimaksudkan oleh pengirim, membawa arti dan wawasan yang sama sekali berbeda terhadap konsep yang dikirim. Oleh karena itu, distorsi terjadi ketika audiens tidak dapat memahami konsep memiliki sudut pandang yang berbeda terhadap kesimpulan itu sendiri. Distorsi tersebut dapat disebabkan oleh usia, jenis kelamin, agama, ras, pandangan politik, etnis, kelas, budaya, dan suasana hati di mana audiens menerima pesan, dan sebagainya.",likeCount,quoteCount,contentLen
103,buku terjemahan korea,https://twitter.com/caviardreams___/status/1414789011713843205,10.29 AM · 13 Jul 2021,2021,"Perempuan yang Membuat Air, tapi puisi. Terjemahannya cukup bisa dinikmati kok🤧",@caviardreams___,0,0,0,0,80
104,buku terjemahan korea,https://twitter.com/goingcheol_/status/1414787887753699346,10.24 AM · 13 Jul 2021,2021,Siapa yang Datang ke Pemakamanku Saat Aku Mati Nanti? - Kim Sang-hyun nderr,@goingcheol_,0,0,0,0,75
105,buku terjemahan korea,https://twitter.com/clouvertea/status/1414787959895728155,10.25 AM · 13 Jul 2021,2021,"Aku bukannya menyerah, hanya sedang lelah",@clouvertea,0,0,0,0,41
106,buku terjemahan korea,https://twitter.com/vlralx/status/1414876298023817216,4.16 PM · 13 Jul 2021,2021,Adakah Orang Sepertiku? - Lucia Song,@vlralx,0,0,0,0,36
107,buku terjemahan korea,https://twitter.com/Jee_jae/status/1414788003696844818,10.25 AM · 13 Jul 2021,2021,"Time of your life, amor fati",@Jee_jae,0,0,0,0,28
108,buku terjemahan korea,https://twitter.com/arcthievement/status/1414789256124407825,10.30 AM · 13 Jul 2021,2021,"ini, pernah ada yg bikin listnya",@arcthievement,0,0,0,0,32
109,buku terjemahan korea,https://twitter.com/BakorFess/status/1405758558084296707,12.25 PM · 18 Jun 2021,2021,Rekomendasi buku dari penulis korea untuk mengenali diri send,@BakorFess,0,0,0,0,61
110,buku terjemahan korea,https://twitter.com/literarybase/status/1407958662732124160,2.07 PM · 24 Jun 2021,2021,"/lt Boleh minta rekomendasi buku terjemahan korea? Mau fiksi atau nonfik juga gapapa. Makasih banyak ♡",@literarybase,10,11,86,33,103
111,buku terjemahan korea,https://twitter.com/qldhsk/status/1407975300575551493,3.14 PM · 24 Jun 2021,2021,"time of your life&amor fati, karangan rando kim
mim si ratu hape
adakah orang sepertiku
tak mungkin membuat semua orang senang
dan banyak lg",@qldhsk,0,0,1,1,144
112,buku terjemahan korea,https://twitter.com/coffeewing/status/1407961005506764801,2.17 PM · 24 Jun 2021,2021,"buku2nya Shin Kyung-Sook, School Nurse Ahn Eunyoung, Mata Malam (Han Kang)",@coffeewing,0,0,0,0,74
113,buku terjemahan korea,https://twitter.com/bulanapryl/status/1407965976822358017,2.37 PM · 24 Jun 2021,2021,"Almond, siapa yang datang ke pemakamanku, the good son",@bulanapryl,0,0,0,0,54
114,buku terjemahan korea,https://twitter.com/babybeargvrl/status/1407959285661765635,2.10 PM · 24 Jun 2021,2021,Almond,@babybeargvrl,0,0,0,0,6
115,buku terjemahan korea,https://twitter.com/matchocola/status/1407960922413404160,2.16 PM · 24 Jun 2021,2021,covernya menarik mata sekali kawan kawan,@matchocola,0,0,0,0,40
116,buku terjemahan korea,https://twitter.com/Threeastuti2/status/1407979951467335683,3.32 PM · 24 Jun 2021,2021,I want to die but I want to eat tteokpokki,@Threeastuti2,0,0,0,0,42
117,buku terjemahan korea,https://twitter.com/literarybase/status/1406213328230182917,6.32 PM · 19 Jun 2021,2021,"/lt halo guys, aku mau mulai baca buku-buku author jepang & korea, tp kira-kira lebih enak terjemahan bahasa Indonesia atau bahasa Inggris ya? TIA",@literarybase,0,0,0,0,146
118,buku terjemahan korea,https://twitter.com/ciel8store/status/1406214030889406466,6.35 PM · 19 Jun 2021,2021,"Bahasa indo enak juga kak. Seperti karyanya Akiyoshi rikako, minato kanae, keigo higashino😁",@ciel8store,0,0,0,2,92
119,buku terjemahan korea,https://twitter.com/literarybase/status/1385866512188145669,3.01 PM · 24 Apr 2021,2021,"/lt akhir"" ini lagi senang baca buku terjemahan dari penulis"" asal Jepang ataupun Korea. Ngerasa buku nya ringan, tapi banyak bgt makna nya. Aku boleh minta rekomendasi buku yg menurut kalian menarik? Genre nya bebas",@literarybase,16,4,81,55,216
120,buku terjemahan korea,https://twitter.com/pandacff/status/1385925636665929730,6.56 PM · 24 Apr 2021,2021,Hidup damai tanpa berpikir berlebihan,@pandacff,,,,,37
121,buku terjemahan korea,https://twitter.com/dumdudududum/status/1385868706807304192,3.10 PM · 24 Apr 2021,2021,"rekomen all she was worth HEHEHE tapi genrenya thriller mystery dan cukup rated karena violence + bad words :"")",@dumdudududum,,,,,112
122,buku terjemahan korea,https://twitter.com/kursiseimbang/status/1385868111270735872,3.08 PM · 24 Apr 2021,2021,Semua buku ini cukup ringaaaan~,@kursiseimbang,1,0,3,5,31
123,buku terjemahan korea,https://twitter.com/Smellmeee/status/1385868541698605059,3.09 PM · 24 Apr 2021,2021,"Aku jg nder, aku abis baca novella kim young ha ihavetherighttodestroymyself (ini depressing bgt, bahas suicide)) sma banana yoshimoto newlyweds(gmbarin ibu rmh tangga dimata cowo,agak nyesek), km abis baca buku apa aja ?",@Smellmeee,1,0,0,0,221
124,buku terjemahan korea,https://twitter.com/kikikukeko_/status/1385871629759119365,3.21 PM · 24 Apr 2021,2021,Almond by Sohn-won pyung. Pertama kali baca buku terjemahan korea dan menurutku meaningful banget. Tentang anak laki-laki yg kesusahan dalam mengungkapkan emosi.,@kikikukeko_,0,0,0,0,161
125,buku terjemahan korea,https://twitter.com/fifi_almadina/status/1385870212365361157,3.16 PM · 24 Apr 2021,2021,#NAME?,@fifi_almadina,0,0,0,0,44
126,buku terjemahan korea,https://twitter.com/momoca_chino/status/1385867386213994496,3.05 PM · 24 Apr 2021,2021,Fish in the water!,@momoca_chino,0,0,0,0,18
127,buku terjemahan korea,https://twitter.com/momoca_chino/status/1385868110851317765,3.08 PM · 24 Apr 2021,2021,Bukan kokk semacam novel gitu.Kata-katanya indah banget (dan halamannya cuma dikit),@momoca_chino,0,0,0,0,83
128,buku terjemahan korea,https://twitter.com/literarybase/status/1382304049517666306,7.05 PM · 14 Apr 2021,2021,/lt guys kalian biasanya cari buku yg cover versi terjemahan negara lain gimana ya? naksir bgt cover TSOA yang korea:’))),@literarybase,1,0,0,1,121
129,buku terjemahan korea,https://twitter.com/_amuzt/status/1382305377086152708,7.10 PM · 14 Apr 2021,2021,"beli versi korea langsung aja nder, di lifepattern oren sepertinya ada",@_amuzt,0,0,0,0,70
130,buku terjemahan korea,https://twitter.com/literarybase/status/1361175890013560832,11.49 AM · 15 Feb 2021,2021,"/lt aku selalu tertarik sama buku terjemahan korea apalagi yg self improvement gitu,sekarang udah banyak macam bukunya. Kalian punya gak buku self improvement terjemahan korea juga? Kalo iya apa aja?
Me : baru punya yg I want to die but I want to eat tteoppoki, tapi  (cont..)",@literarybase,17,1,24,17,277
131,buku terjemahan korea,https://twitter.com/literarybase/status/1361175891171188738,11.49 AM · 15 Feb 2021,2021,pengen beli yg lain juga,@literarybase,1,0,0,0,24
132,buku terjemahan korea,https://twitter.com/kursiseimbang/status/1361176448950702080,11.52 AM · 15 Feb 2021,2021,"Gak punya samsek, wkwkwk, modal pinjem doaaang",@kursiseimbang,0,0,0,0,46
133,buku terjemahan korea,https://twitter.com/iniNafisyaa/status/1361182846656811008,12.17 PM · 15 Feb 2021,2021,"Baru punya satu, The Power of Language. Belom selesai baca juga hehe.",@iniNafisyaa,0,0,0,0,69
134,buku terjemahan korea,https://twitter.com/chorimnoona/status/1361176540310958084,11.52 AM · 15 Feb 2021,2021,"Siapa yang Datang ke Pemakamanku Saat Aku Mati Nanti, Hidup Apa Adanya, Adakah Orang Sepertiku",@chorimnoona,0,0,0,0,94
135,buku terjemahan korea,https://twitter.com/yesweetnim/status/1361180585960427520,12.08 PM · 15 Feb 2021,2021,Love for imperfect things bacanya adem bgt,@yesweetnim,0,0,0,0,42
136,buku terjemahan korea,https://twitter.com/Joons9alaxy/status/1361179960514285568,12.06 PM · 15 Feb 2021,2021,"Nder lu kudu beli bukunya Rando Kim asli dah
Time Of Your Life sama Amor Fati",@Joons9alaxy,0,0,0,0,77
137,buku terjemahan korea,https://twitter.com/2OO2JYOON/status/1361176476872151042,11.52 AM · 15 Feb 2021,2021,NITIP DONGSS AKU JUGA SUKAAA HUHU😔,@2OO2JYOON,0,0,0,0,35
138,buku terjemahan korea,https://twitter.com/2OO2JYOON/status/1361176570388381698,11.52 AM · 15 Feb 2021,2021,"The Power of Language, Almond itu nderr",@2OO2JYOON,0,0,0,0,39
139,buku terjemahan korea,https://twitter.com/hyyuck0606/status/1361177692641484804,11.57 AM · 15 Feb 2021,2021,sama bgt kek kamu nder,@hyyuck0606,0,0,0,0,22
140,buku terjemahan korea,https://twitter.com/literarybase/status/1323252584312791040,8.16 PM · 2 Nov 2020,2020,"/LT Yg udh biasa baca buku Eng & Indo kl mau baca buku dlm bahasa lain/dr negara lain yg bhs utama nya bukan Eng (jepang, spanyol, rusia, korea dll) lebih milih baca dlm terjemahan Eng atau Indo?",@literarybase,5,1,0,0,195
141,buku terjemahan korea,https://twitter.com/afnnisaa/status/1323270395407921153,9.27 PM · 2 Nov 2020,2020,"tergantung topik bukunya, mana yg lebih mudah dipahami, lebih dari itu mana yg lebih mudah diakses/dijangkau.
oh satu lagi, tergantung mood baca & beban pikiran, kadang kalo otak lg lelah buat memproses bahasa yg bukan bahasa ibu ya bacanya ver indo.",@afnnisaa,0,0,0,0,251
142,buku terjemahan korea,https://twitter.com/fhsky3424/status/1323253213999497218,8.18 PM · 2 Nov 2020,2020,Tergantung terjemahannya lebih enak yg bahasa atau eng.,@fhsky3424,,,,,55
143,buku terjemahan korea,https://twitter.com/literarybase/status/1311276961348558848,7.09 PM · 30 Sep 2020,2020,/lt ada yang preloved buku-buku penulisnya orang korea ga? Buku terjemahan dari korea gitu,@literarybase,2,0,1,2,90
144,buku terjemahan korea,https://twitter.com/GoldenCatto365/status/1311277865674010624,7.13 PM · 30 Sep 2020,2020,Aku ada Kim ji Yeong 1882 sama ini nder,@GoldenCatto365,1,0,0,0,39
145,buku terjemahan korea,https://twitter.com/literarybase/status/1308626274894532608,11.36 AM · 23 Sep 2020,2020,/lt uda seneng liat buku murah bgt di gramed offc taunya terjemahan indo ue 😭 krn ku lebi suka baca buku asli atau terjemahan english (klo bukunya dari penulis korea). kalian ada yg gtu jg ga? ._.,@literarybase,0,0,0,0,197
146,buku terjemahan korea,https://twitter.com/hzboy/status/1308626828366553088,11.38 AM · 23 Sep 2020,2020,"Fun Fact!

Membaca terjemahan bhs Indonesia apabila naskah aslinya dari negara yg juga di Asia (seperti Cina, Jepang, Korea) lebih memberikan kedekatan secara budaya.

Berbeda jika kamu membaca terjemahan dlm bhs Inggrisnya

Coba cek utasku:",@hzboy,3,6,26,3,247
147,buku terjemahan korea,https://twitter.com/hzboy/status/1297467835984166912,4.36 PM · 23 Agt 2020,2020,"Membaca terjemahan Jepang lebih enak jika betulan diterjemahkan dari naskah aslinya, bukan dari bahasa Inggris/bahasa perantara.

Mengapa? salah satunya adalah karena kedekatan budaya & bahasa antara Jepang dg Indonesia sehingga pergesaran maknanya tidak ""melompat""",@hzboy,1,3,6,2,267
148,buku terjemahan korea,https://twitter.com/hzboy/status/1297470677323141120,4.48 PM · 23 Agt 2020,2020,"Memiliki pemahaman budaya Jepang & budaya Indonesia yg baik membuat proses penerjemahan tidak terasa terlalu rumit. 

Misalnya ketika kak 
@velosheraptor
 menerjemahkan Ningen Shikaku. Ada frasa yg kemudian diterjemahkan mjd ""ada uang abang sayang, tak ada uang abang ditendang""",@hzboy,1,0,3,0,282
149,buku terjemahan korea,https://twitter.com/rapunsheil/status/1308627401098764288,11.41 AM · 23 Sep 2020,2020,"Kak aku penasaran deh, emg ga semua diterjemahkan dari naskah asli ya? Ada yang 2x hasil terjemahan gitu ya?",@rapunsheil,1,0,0,0,108
150,buku terjemahan korea,https://twitter.com/hzboy/status/1308627729420492807,11.42 AM · 23 Sep 2020,2020,Adaa. ada yang pakai bahasa perantara dulu (biasanya bahasa Inggris) sebelum diterjemahin ke bahasa Indonesia.,@hzboy,0,0,0,0,110
151,buku terjemahan korea,https://twitter.com/literarybase/status/1266358660864675841,8.20 PM · 29 Mei 2020,2020,"/LT pengen banget punya buku ini semuaa, buku terjemahan korea lagi pada menarik bgt buat dibeli huhu:”) kalian sendiri lagi suka/pengen beli buku apa?",@literarybase,15,6,40,17,151
152,buku terjemahan korea,https://twitter.com/_euphorian/status/1266359926747566084,8.25 PM · 29 Mei 2020,2020,I want to die but i want to eat tteokpokki :(,@_euphorian,0,0,0,0,45
153,buku terjemahan korea,https://twitter.com/IAmSleepyReader/status/1266362010943418376,8.33 PM · 29 Mei 2020,2020,"Udah punya Hidup Apa Adanya sama IWTDBIWTET hehe. Tertarik sama yang kuning sama ijo, yang putih ga tertarik samsek 😂",@IAmSleepyReader,0,0,0,0,118
154,buku terjemahan korea,https://twitter.com/awdeehepburn/status/1266370438738833414,9.06 PM · 29 Mei 2020,2020,Kurang kim ji-yeong nder,@awdeehepburn,0,0,0,0,24
155,buku terjemahan korea,https://twitter.com/syaininstar/status/1266577090834399232,10.48 AM · 30 Mei 2020,2020,"Ya ampun racun banget mau beli ""hidup apa adanya""",@syaininstar,0,0,0,0,49
156,buku terjemahan korea,https://twitter.com/uwuwoof/status/1266370921536741378,9.08 PM · 29 Mei 2020,2020,Pengen itu semua😭😭😭,@uwuwoof,0,0,0,0,22
157,buku terjemahan korea,https://twitter.com/Kooking01_/status/1266381868036808705,9.52 PM · 29 Mei 2020,2020,"Buku korea yg pengen aku beli:
1. I want to die but i want to eat tteokpokki
2. Kim ji yeong 1982
3. Its okay youre just different
4. I decide to live as me",@Kooking01_,0,1,0,1,160
158,buku terjemahan korea,https://twitter.com/clinoophile/status/1266380569174134786,9.47 PM · 29 Mei 2020,2020,samaa nder racun bgt buku terjemahan korea skrg :(,@clinoophile,0,0,0,0,50
159,buku terjemahan korea,https://twitter.com/literarybase/status/1251732306152140800,8.41 PM · 29 Mei 2020,2020,gada disitu sih tp tertarik buat baca Almond,@szaberry,0,0,0,0,44
160,buku terjemahan korea,https://twitter.com/literarybase/status/1251732306152140800,11.40 AM · 19 Apr 2020,2020,"lt Yang baca buku terjemahan Korea dari Penerbit Haru, boleh sebutin buku apa yang terjemahannya paling nyaman? Aku baca 2 buku malah terjemahannya ga sreg, bahkan salah satunya DnF 😭😭😭",@literarybase,8,0,4,0,188
161,buku terjemahan korea,https://twitter.com/guava_jo/status/1251747573783621634,12.40 PM · 19 Apr 2020,2020,"coba baca so, i married an anti fan, nder. itu satu-satunya novel yang terjemahan koreanya enak sih menurutku",@guava_jo,1,0,0,0,109
162,buku terjemahan korea,https://twitter.com/IAmSleepyReader/status/1251796579255635974,3.55 PM · 19 Apr 2020,2020,Justru itu buku yang aku ga lanjut baca gara-gara terjemahannya 😭😭😭 -s,@IAmSleepyReader,1,0,0,0,73
163,buku terjemahan korea,https://twitter.com/IAmSleepyReader/status/1251795848700149761,3.52 PM · 19 Apr 2020,2020,"Aku baca So I Married My Anti-Fan (??) (ini yang aku DnF, baru 2 bab padahal bikin penasaran tapi ga sreg sama terjemahannya samsek -,-) sama IWTDBIWTET (yang ini mau coba lanjut yang keduanya, ganti penerjemah soalnya) sih. -s",@IAmSleepyReader,0,0,0,0,227
164,buku terjemahan korea,https://twitter.com/penerbitharu/status/1251795203150606336,3.50 PM · 19 Apr 2020,2020,"Waaah sayang sekali belum sreg dg terjemahan kami🤗 semoga berjodoh di judul lain. Cobain Antifan, Cheeky Romance, Bone atau Man of Pure Love kak. Mudah2an suka yaa♥️",@penerbitharu,1,0,0,0,166
165,buku terjemahan korea,https://twitter.com/elsayanaa/status/1251736286827671552,11.56 AM · 19 Apr 2020,2020,"Kali mau mah dr Haru ini aja Secretly Married penulisnya org Filipina. Enak bahasanya, plotnya juga bagus....",@elsayanaa,0,0,0,1,109
166,buku terjemahan korea,https://twitter.com/literarybase/status/1157627973450600448,7.23 PM · 3 Agt 2019,2019,/LT ada yg jual preloved novel terjemahan korea? Aku pengen bgt baca buku yg penulisnya org korea hehe,@literarybase,0,0,0,1,102
167,Kim Ji Young,https://twitter.com/literarybase/status/1603318060491735040,4.16 PM · 15 Des 2022,2022,Guys rekomendasiin novel yg authornya dr Korea dongg selain Almond & Kim Ji Young yaa! Makasi /lt,@literarybase,11,1,8,6,97
168,Kim Ji Young,https://twitter.com/mpebsky/status/1603326739773796352,4.50 PM · 15 Des 2022,2022,The vegetarian - han kang,"@mpebsky",0,0,0,0,25
169,Kim Ji Young,https://twitter.com/fauziatusalama/status/1603335990357110785,5.27 PM · 15 Des 2022,2022,Happiness battle nder!,@fauziatusalama,0,0,0,0,22
170,Kim Ji Young,https://twitter.com/bluemingheart_/status/1603319858460254208,4.23 PM · 15 Des 2022,2022,"Pachinko, wizard bakery, 7 years of darkness, the good son, please look after mom.. banyak deh kyknya hehe",@bluemingheart_,0,0,0,0,106
171,Kim Ji Young,https://twitter.com/uruglydarkling/status/1603319750137769984,4.23 PM · 15 Des 2022,2022,wizard bakery!,@uruglydarkling,0,0,0,0,14
172,Kim Ji Young,https://twitter.com/literarybase/status/1541624324154859520,10.27 AM · 28 Jun 2022,2022,"/lt Menurut kalian lebih worth it nonton film Kim Ji young born 1982,apa baca novelnya langsung?",@literarybase,17,1,6,3,96
173,Kim Ji Young,https://twitter.com/mueocie/status/1541624863777234944,10.29 AM · 28 Jun 2022,2022,"Baca novelnyaaa, bagusss.",@mueocie,0,0,0,0,25
174,Kim Ji Young,https://twitter.com/guratanlangit/status/1541626151843803136,10.34 AM · 28 Jun 2022,2022,"Dua duanya bagus, tapi baca novelnya dulu biar lebih detail",@guratanlangit,0,0,0,0,59
175,Kim Ji Young,https://twitter.com/onrambled/status/1541626484833787904,10.36 AM · 28 Jun 2022,2022,Worth dua-duanya. Aku nonton filmnya sampe 2 kali setelah itu baca novelnya.,@onrambled,0,0,0,0,76
176,Kim Ji Young,https://twitter.com/sleepymork/status/1541625113212178432,10.30 AM · 28 Jun 2022,2022,novelnya langsung,@sleepymork,0,0,0,0,17
177,Kim Ji Young,https://twitter.com/brittleeheart/status/1541625400983523329,10.31 AM · 28 Jun 2022,2022,"Filmnya bagus, novelnya juga bagus
Dulu aku nonton dulu, sampe 2x 😭",@brittleeheart,0,0,0,0,69
178,Kim Ji Young,https://twitter.com/warmestrain/status/1541625475230859264,10.32 AM · 28 Jun 2022,2022,dua duanyaa ajaa!!! tapi klo aku pribadi prefer novelnya sih... soalnya lebih detail dibanding filmnya,@warmestrain,0,0,0,0,102
179,Kim Ji Young,https://twitter.com/haniasworld/status/1541626837096595456,10.37 AM · 28 Jun 2022,2022,Novelnya terus filmnya,@haniasworld,0,0,0,0,22
180,Kim Ji Young,https://twitter.com/byskult/status/1541632618420379648,11.00 AM · 28 Jun 2022,2022,baca dulu baru nonton,@byskult,0,0,0,0,21
181,Kim Ji Young,https://twitter.com/leonheartie/status/1541625751803289600,10.33 AM · 28 Jun 2022,2022,dua duanyaa film nya bguss mnrut ku tp di novel lebih detail,@leonheartie,0,0,0,0,60
182,Kim Ji Young,https://twitter.com/sweettooth_wuwu/status/1541636648102162432,11.16 AM · 28 Jun 2022,2022,"dua dua nya bagus, aku nonton filmnya sampe nangis 😭",@sweettooth_wuwu,0,0,0,0,53
